Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-D Traffic (Trip Counts),O-D Traffic (StL Index),Origin Zone Traffic (Trip Counts),Origin Zone Traffic (StL Index),Destination Zone Traffic (Trip Counts),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),7,10,4821,7001,101,147,858
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),3,4,3826,5556,90,131,185
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),2,3,1536,2231,32,46,420
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),15,38,7439,18867,184,467,497
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),7,18,1512,3835,33,84,161
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),7,18,2705,6860,72,183,858
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,3,895,2270,24,61,686
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,5,3409,17375,44,224,154
Personal,9,East TH 36,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,449,2288,4,20,154
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),82,119,5378,7810,6170,8960,280
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),12,17,740,1075,1309,1901,238
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),38,55,2296,3334,2479,3600,236
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),26,38,1756,2550,1758,2553,368
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),6,9,575,835,534,775,273
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),44,112,3116,7903,3695,9371,305
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),6,15,437,1108,908,2303,262
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),17,43,1218,3089,1370,3475,251
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),16,41,1073,2721,1018,2582,373
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),5,13,383,971,332,842,301
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),25,127,1470,7492,1633,8323,249
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,20,189,963,208,1060,257
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),14,71,729,3716,777,3960,251
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),6,31,423,2156,486,2477,262
Personal,10,Crestview Blvd E,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,126,642,152,775,135
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),637,925,5378,7810,23588,34255,201
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),2,3,11,16,384,558,545
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),111,161,740,1075,5128,7447,197
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),298,433,2296,3334,8434,12248,217
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),152,221,1756,2550,7090,10296,179
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),74,107,575,835,2552,3706,185
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),374,949,3116,7903,14283,36224,201
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,3,5,13,193,489,545
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),79,200,437,1108,3650,9257,185
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),163,413,1218,3089,4755,12060,218
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),82,208,1073,2721,4201,10655,183
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),49,124,383,971,1484,3764,190
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),177,902,1470,7492,5975,30453,205
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,5,3,15,118,601,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),15,76,189,963,639,3257,287
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),95,484,729,3716,2543,12961,212
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),48,245,423,2156,1891,9638,176
Personal,10,Crestview Blvd E,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),18,92,126,642,784,3996,179
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),410,595,5378,7810,11495,16693,219
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,11,16,123,179,125
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),45,65,740,1075,2618,3802,216
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),152,221,2296,3334,3646,5295,218
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),150,218,1756,2550,3735,5424,230
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),62,90,575,835,1373,1994,196
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),241,611,3116,7903,6762,17150,215
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),25,63,437,1108,1795,4552,218
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),77,195,1218,3089,1774,4499,218
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),95,241,1073,2721,2268,5752,220
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),44,112,383,971,861,2184,196
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),112,571,1470,7492,3111,15856,234
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,5,3,15,35,178,125
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),14,71,189,963,400,2039,235
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),50,255,729,3716,1420,7237,227
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),36,183,423,2156,918,4679,252
Personal,10,Crestview Blvd E,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),11,56,126,642,338,1723,209
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),14,20,5378,7810,330,479,482
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,3,740,1075,55,80,1287
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),3,4,2296,3334,118,171,550
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),7,10,1756,2550,116,168,251
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),2,3,575,835,39,57,267
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),7,18,3116,7903,189,479,282
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),1,3,437,1108,35,89,345
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,3,1218,3089,63,160,266
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),4,10,1073,2721,67,170,269
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,3,383,971,23,58,290
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),6,31,1470,7492,102,520,639
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,5,189,963,14,71,2229
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,729,3716,41,209,293
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),3,15,423,2156,32,163,215
Personal,10,Crestview Blvd E,yes,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,126,642,14,71,243
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),140,203,5378,7810,12598,18295,360
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),13,19,740,1075,2253,3272,331
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),56,81,2296,3334,4821,7001,359
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),53,77,1756,2550,3826,5556,350
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),18,26,575,835,1536,2231,410
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),79,200,3116,7903,7439,18867,373
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),9,23,437,1108,1512,3835,330
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),28,71,1218,3089,2705,6860,392
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),31,79,1073,2721,2250,5706,359
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),11,28,383,971,895,2270,400
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),40,204,1470,7492,3409,17375,330
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,10,189,963,381,1942,357
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),18,92,729,3716,1494,7615,351
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),15,76,423,2156,1034,5270,316
Personal,10,Crestview Blvd E,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),5,25,126,642,449,2288,300
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),5378,7810,5378,7810,5378,7810,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),11,16,11,16,11,16,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),740,1075,740,1075,740,1075,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2296,3334,2296,3334,2296,3334,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1756,2550,1756,2550,1756,2550,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),575,835,575,835,575,835,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),3116,7903,3116,7903,3116,7903,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),5,13,5,13,5,13,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),437,1108,437,1108,437,1108,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1218,3089,1218,3089,1218,3089,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1073,2721,1073,2721,1073,2721,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),383,971,383,971,383,971,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1470,7492,1470,7492,1470,7492,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),3,15,3,15,3,15,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),189,963,189,963,189,963,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),729,3716,729,3716,729,3716,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),423,2156,423,2156,423,2156,0
Personal,10,Crestview Blvd E,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),126,642,126,642,126,642,0
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),31,45,5378,7810,1946,2826,494
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),11,16,740,1075,270,392,342
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),16,23,2296,3334,752,1092,637
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),4,6,1756,2550,741,1076,337
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),18,46,3116,7903,1146,2906,552
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),7,18,437,1108,163,413,326
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),9,23,1218,3089,412,1045,769
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),2,5,1073,2721,467,1184,367
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),4,20,1470,7492,502,2559,554
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,10,189,963,70,357,460
Personal,10,Crestview Blvd E,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,10,729,3716,229,1167,649
Personal,10,Crestview Blvd E,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),2,3,5378,7810,113,164,156
Personal,10,Crestview Blvd E,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,3,1756,2550,38,55,156
Personal,10,Crestview Blvd E,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,3,3116,7903,59,150,156
Personal,10,Crestview Blvd E,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,3,1073,2721,20,51,156
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),21,30,5378,7810,871,1265,209
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),3,4,740,1075,181,263,120
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),10,15,2296,3334,349,507,245
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),8,12,1756,2550,290,421,196
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),18,46,3116,7903,627,1590,216
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),3,8,437,1108,145,368,120
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),7,18,1218,3089,240,609,279
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),8,20,1073,2721,210,533,196
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,5,1470,7492,116,591,83
Personal,10,Crestview Blvd E,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,729,3716,60,306,83
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),31,45,5378,7810,4650,6753,533
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),4,6,740,1075,911,1323,580
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),10,15,2296,3334,1873,2720,440
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),12,17,1756,2550,1328,1929,577
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),5,7,575,835,507,736,563
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),15,38,3116,7903,3002,7614,596
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),1,3,437,1108,672,1704,315
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),3,8,1218,3089,1161,2945,589
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),9,23,1073,2721,829,2102,591
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),2,5,383,971,323,819,762
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),12,61,1470,7492,1007,5132,458
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,10,189,963,111,566,637
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),5,25,729,3716,458,2334,386
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,10,423,2156,314,1600,518
Personal,10,Crestview Blvd E,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),3,15,126,642,112,571,364
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),186,270,5378,7810,6055,8793,222
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,11,16,52,76,171
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),32,46,740,1075,1095,1590,182
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),73,106,2296,3334,2572,3735,219
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),62,90,1756,2550,1751,2543,233
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),18,26,575,835,585,850,282
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),105,266,3116,7903,3620,9181,227
Personal,10,Crestview Blvd E,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),19,48,437,1108,693,1758,181
